Agatharchides N	22	-21.10	-29.60	11.0	11000	18.92	20.77	13.78	8.88		2.65	1.828	6.92	300.31	0.81	6.19		0.26	3.13	7.84	0.08	0.23	137.01	17.13	5.07	2.14	1.10	19.69	108.76	119.20	52.17	26.20	21.73	46.53	23.24	26.32	31.34	22.87	0.00	2.08	0.00	3.11	16.77							NLF?	Agatharchides N
Agatharchides O	5	-19.20	-26.60	2.5	2500	4.15	4.20	0.00	0.53	0.96	1.00	0.859	1.40	5.00	0.18	1.31		0.00	0.00	0.00	0.03	0.09	100.00	12.50	3.70	1.56	0.80	0.80	3.64	4.01	0.66	5.90	5.12	8.93	4.83	5.39	6.28	3.59	0.00	0.42	0.00	0.39	0.04							NLF?	Agatharchides O
Agatharchides P	66	-20.20	-28.70	33.0	33000	56.76	52.85	38.47	35.03		3.68	2.741	17.62	3799.47	1.26	15.50		0.00	14.52	86.90	0.16	0.47	308.91	38.61	11.44	4.83	2.47	139.63	498.59	544.65	492.23	79.13	63.51	158.26	87.94	103.54	130.15	90.29	5.89	5.28	9.97	10.40	610.86	Nectarian	2	Flooded by mare 	W&B09			H1647   NLF?	Agatharchides P
Agatharchides R	5	-18.30	-30.70	2.5	2500	4.15	4.20	0.00	0.53	0.63	1.00	0.859	1.40	5.00	0.18	1.31		0.00	0.00	0.00	0.03	0.09	100.00	12.50	3.70	1.56	0.80	0.80	3.64	4.01	0.66	5.90	5.12	8.93	4.83	5.39	6.28	3.59	0.00	0.42	0.00	0.39	0.04							NLF?	Agatharchides R
Agatharchides S	3	-17.70	-30.50	1.5	1500	2.49	2.52	0.00	0.22	0.51	0.59	0.531	0.84	1.08	0.11	0.78		0.00	0.00	0.00	0.02	0.06	60.00	7.50	2.22	0.94	0.48	0.13	0.85	0.93	0.11	3.53	3.11	5.05	2.50	2.73	3.07	1.90	0.00	0.25	0.00	0.20	0.00							NLF?	Agatharchides S
Agatharchides T	5	-18.20	-27.70	2.5	2500	4.15	4.20	0.00	0.53	0.41	1.00	0.859	1.40	5.00	0.18	1.31		0.00	0.00	0.00	0.03	0.09	100.00	12.50	3.70	1.56	0.80	0.80	3.64	4.01	0.66	5.90	5.12	8.93	4.83	5.39	6.28	3.59	0.00	0.42	0.00	0.39	0.04							NLF?	Agatharchides T
Agrippa	44	4.10	10.50	22.0	22000	37.84	37.44	26.34	21.11	3.00	3.26	2.257	12.48	1489.20	1.07	11.05		1.04	8.83	35.76	0.12	0.36	228.83	28.60	8.48	3.58	1.83	74.36	311.91	341.14	235.91	52.62	42.75	100.73	53.81	62.46	76.95	54.39	4.17	3.74	5.90	6.66	162.06	Eratosthenian	5	Do. 	GHM 1			VL1645  R1651	Agrippa
Agrippa B	4	6.20	9.40	2.0	2000	3.32	3.36	0.00	0.36	0.57	0.79	0.696	1.12	2.56	0.15	1.04		0.00	0.00	0.00	0.02	0.07	80.00	10.00	2.96	1.25	0.64	0.37	1.95	2.15	0.31	4.72	4.12	6.96	3.62	4.00	4.59	2.72	0.00	0.34	0.00	0.30	0.02							NLF?	Agrippa B
Agrippa D	20	3.80	6.70	10.0	10000	17.20	19.16	12.61	7.89		2.57	1.776	6.39	240.97	0.78	5.71		0.22	2.61	6.36	0.07	0.22	127.68	15.96	4.73	2.00	1.02	15.96	91.55	100.37	41.25	23.81	19.80	41.84	20.70	23.37	27.70	20.30	0.00	1.92	0.00	2.80	12.28							NLF?	Agrippa D
Agrippa E	5	5.20	8.50	2.5	2500	4.15	4.20	0.00	0.53	0.55	1.00	0.859	1.40	5.00	0.18	1.31		0.00	0.00	0.00	0.03	0.09	100.00	12.50	3.70	1.56	0.80	0.80	3.64	4.01	0.66	5.90	5.12	8.93	4.83	5.39	6.28	3.59	0.00	0.42	0.00	0.39	0.04							NLF?	Agrippa E
Agrippa F	6	4.40	11.40	3.0	3000	4.98	5.04	0.00	0.73		1.20	1.019	1.68	8.64	0.22	1.57		0.00	0.00	0.00	0.03	0.10	120.00	15.00	4.44	1.88	0.96	1.47	5.96	6.55	1.22	7.09	6.12	10.94	6.10	6.87	8.11	4.51	0.00	0.50	0.00	0.50	0.07							NLF?	Agrippa F
Agrippa G	13	3.90	6.20	6.5	6500	10.79	10.92	0.00	2.87		2.61	2.110	3.64	0.00	0.49	3.44		0.00	0.00	0.00	0.05	0.16	260.00	32.50	9.63	4.06	2.08	15.90	38.63	42.40	13.11	15.43	13.01	25.89	16.49	19.26	23.93	11.85	0.00	1.09	0.00	1.35	1.41							NLF?	Agrippa G
Agrippa H	6	4.80	10.70	3.0	3000	4.98	5.04	0.00	0.73	0.97	1.20	1.019	1.68	8.64	0.22	1.57		0.00	0.00	0.00	0.03	0.10	120.00	15.00	4.44	1.88	0.96	1.47	5.96	6.55	1.22	7.09	6.12	10.94	6.10	6.87	8.11	4.51	0.00	0.50	0.00	0.50	0.07							NLF?	Agrippa H
Agrippa S	32	5.30	8.90	16.0	16000	27.52	28.56	19.56	14.18		2.96	2.049	9.52	713.63	0.94	8.46		0.55	5.72	17.80	0.10	0.29	180.79	22.60	6.70	2.82	1.45	42.13	200.55	219.55	123.05	38.20	31.33	70.64	36.59	41.99	50.93	36.53	3.18	2.86	3.55	4.69	57.16							NLF?	Agrippa S
Airy	36	-18.10	5.70	18.0	18000	30.96	31.57	21.83	16.43		3.07	2.124	10.52	936.78	0.99	9.34		0.70	6.75	23.04	0.11	0.32	197.26	24.66	7.31	3.08	1.58	52.41	238.05	260.51	157.81	43.00	35.15	80.55	42.20	48.64	59.33	42.32	3.52	3.16	4.34	5.34	84.04							VL1645  M1834	Airy
Airy A	13	-17.00	7.70	6.5	6500	10.79	10.92	0.00	2.87	2.25	2.61	2.110	3.64	0.00	0.49	3.44		0.00	0.00	0.00	0.05	0.16	260.00	32.50	9.63	4.06	2.08	15.90	38.63	42.40	13.11	15.43	13.01	25.89	16.49	19.26	23.93	11.85	0.00	1.09	0.00	1.35	1.41							NLF?	Airy A
Airy B	29	-17.60	8.50	14.5	14500	24.94	26.27	17.84	12.54		2.88	1.989	8.76	568.48	0.90	7.80		0.46	4.94	14.35	0.09	0.28	168.09	21.01	6.23	2.63	1.34	34.85	172.47	188.87	99.19	34.60	28.46	63.30	32.47	37.14	44.83	32.30	2.93	2.63	2.94	4.21	41.42							VL1645  NLF?	Airy B
Airy C	34	-19.30	4.90	17.0	17000	29.24	30.07	20.70	15.30		3.02	2.087	10.02	820.91	0.96	8.90		0.62	6.24	20.33	0.10	0.31	189.09	23.64	7.00	2.95	1.51	47.20	219.31	240.05	140.03	40.60	33.24	75.58	39.37	45.29	55.10	39.41	3.35	3.01	3.95	5.02	69.70							NLF?	Airy C
Airy D	7	-18.20	8.50	3.5	3500	5.81	5.88	0.00	0.96		1.40	1.178	1.96	13.72	0.26	1.84		0.00	0.00	0.00	0.04	0.11	140.00	17.50	5.19	2.19	1.12	2.44	8.90	9.79	2.01	8.28	7.11	12.99	7.44	8.44	10.06	5.46	0.00	0.59	0.00	0.61	0.13							NLF?	Airy D
Airy E	38	-20.70	7.60	19.0	19000	32.68	33.05	22.97	17.58	0.60	3.12	2.159	11.02	1061.40	1.01	9.77		0.78	7.27	25.94	0.11	0.33	205.31	25.66	7.60	3.21	1.64	57.74	256.71	280.89	176.33	45.41	37.05	85.55	45.05	52.03	63.64	45.28	3.68	3.31	4.74	5.67	100.31							NLF?	Airy E
Airy F	5	-18.20	7.30	2.5	2500	4.15	4.20	0.00	0.53	0.88	1.00	0.859	1.40	5.00	0.18	1.31		0.00	0.00	0.00	0.03	0.09	100.00	12.50	3.70	1.56	0.80	0.80	3.64	4.01	0.66	5.90	5.12	8.93	4.83	5.39	6.28	3.59	0.00	0.42	0.00	0.39	0.04							NLF?	Airy F
Airy G	25	-18.70	7.00	12.5	12500	21.50	23.16	15.53	10.42		2.75	1.901	7.72	403.48	0.85	6.89		0.34	3.91	10.37	0.08	0.25	150.61	18.83	5.58	2.35	1.20	25.82	135.58	148.53	70.73	29.80	24.62	53.65	27.13	30.87	36.99	26.83	0.00	2.32	0.00	3.58	25.48							NLF?	Airy G
Airy H	9	-18.70	5.80	4.5	4500	7.47	7.56	0.00	1.50	1.37	1.80	1.493	2.52	29.16	0.33	2.37		0.00	0.00	0.00	0.04	0.13	180.00	22.50	6.67	2.81	1.44	5.38	16.65	18.29	4.44	10.66	9.08	17.19	10.28	11.79	14.30	7.48	0.00	0.76	0.00	0.84	0.34							NLF?	Airy H
Airy J	4	-19.00	6.10	2.0	2000	3.32	3.36	0.00	0.36		0.79	0.696	1.12	2.56	0.15	1.04		0.00	0.00	0.00	0.02	0.07	80.00	10.00	2.96	1.25	0.64	0.37	1.95	2.15	0.31	4.72	4.12	6.96	3.62	4.00	4.59	2.72	0.00	0.34	0.00	0.30	0.02							NLF?	Airy J
Airy L	6	-20.40	7.50	3.0	3000	4.98	5.04	0.00	0.73	1.24	1.20	1.019	1.68	8.64	0.22	1.57		0.00	0.00	0.00	0.03	0.10	120.00	15.00	4.44	1.88	0.96	1.47	5.96	6.55	1.22	7.09	6.12	10.94	6.10	6.87	8.11	4.51	0.00	0.50	0.00	0.50	0.07							NLF?	Airy L
Airy M	1	-19.20	7.60	0.5	500	0.83	0.84	0.00	0.03		0.20	0.127	0.28	0.04	0.04	0.26		0.00	0.00	0.00	0.01	0.03	20.00	2.50	0.74	0.31	0.16	0.00	0.03	0.03	0.00	0.00	1.06	1.49	0.61	0.63	0.66	0.48	0.00	0.08	0.00	0.00	0.00							NLF?	Airy M
Airy N	8	-17.80	8.20	4.0	4000	6.64	6.72	0.00	1.22	0.84	1.60	1.336	2.24	20.48	0.30	2.10		0.00	0.00	0.00	0.04	0.12	160.00	20.00	5.93	2.50	1.28	3.73	12.48	13.71	3.08	9.47	8.10	15.07	8.83	10.08	12.13	6.46	0.00	0.67	0.00	0.72	0.22							NLF?	Airy N
Airy O	5	-16.70	8.30	2.5	2500	4.15	4.20	0.00	0.53		1.00	0.859	1.40	5.00	0.18	1.31		0.00	0.00	0.00	0.03	0.09	100.00	12.50	3.70	1.56	0.80	0.80	3.64	4.01	0.66	5.90	5.12	8.93	4.83	5.39	6.28	3.59	0.00	0.42	0.00	0.39	0.04							NLF?	Airy O
Airy P	7	-15.80	8.40	3.5	3500	5.81	5.88	0.00	0.96		1.40	1.178	1.96	13.72	0.26	1.84		0.00	0.00	0.00	0.04	0.11	140.00	17.50	5.19	2.19	1.12	2.44	8.90	9.79	2.01	8.28	7.11	12.99	7.44	8.44	10.06	5.46	0.00	0.59	0.00	0.61	0.13							NLF?	Airy P
Airy R	7	-19.60	8.80	3.5	3500	5.81	5.88	0.00	0.96	1.33	1.40	1.178	1.96	13.72	0.26	1.84		0.00	0.00	0.00	0.04	0.11	140.00	17.50	5.19	2.19	1.12	2.44	8.90	9.79	2.01	8.28	7.11	12.99	7.44	8.44	10.06	5.46	0.00	0.59	0.00	0.61	0.13							NLF?	Airy R
Airy S	5	-17.20	9.40	2.5	2500	4.15	4.20	0.00	0.53	0.97	1.00	0.859	1.40	5.00	0.18	1.31		0.00	0.00	0.00	0.03	0.09	100.00	12.50	3.70	1.56	0.80	0.80	3.64	4.01	0.66	5.90	5.12	8.93	4.83	5.39	6.28	3.59	0.00	0.42	0.00	0.39	0.04							NLF?	Airy S
Airy T	40	-19.20	9.40	20.0	20000	34.40	34.53	24.09	18.74		3.17	2.193	11.51	1194.91	1.03	10.20		0.86	7.79	29.02	0.11	0.34	213.25	26.66	7.90	3.33	1.71	63.19	275.26	301.14	195.56	47.81	38.95	90.58	47.94	55.46	68.01	48.28	3.85	3.45	5.13	6.00	118.64							NLF?	Airy T
Airy V	5	-17.50	9.20	2.5	2500	4.15	4.20	0.00	0.53	0.81	1.00	0.859	1.40	5.00	0.18	1.31		0.00	0.00	0.00	0.03	0.09	100.00	12.50	3.70	1.56	0.80	0.80	3.64	4.01	0.66	5.90	5.12	8.93	4.83	5.39	6.28	3.59	0.00	0.42	0.00	0.39	0.04							NLF?	Airy V
Airy X	4	-18.90	10.20	2.0	2000	3.32	3.36	0.00	0.36	0.66	0.79	0.696	1.12	2.56	0.15	1.04		0.00	0.00	0.00	0.02	0.07	80.00	10.00	2.96	1.25	0.64	0.37	1.95	2.15	0.31	4.72	4.12	6.96	3.62	4.00	4.59	2.72	0.00	0.34	0.00	0.30	0.02							NLF?	Airy X
Aitken	135	-16.80	173.40	67.5	67500	116.10	97.10	75.10	0.00		4.57	2.944	32.37	19844.86	1.67	28.20		0.00	32.40	416.56	0.00	0.00	524.58	65.57	19.43	8.20	4.20	346.59	931.57	1015.45	1471.72	162.55	127.69	351.32	209.26	252.68	329.03	220.86	12.92	9.71	21.66	22.84	6353.28	Upper Imbrian	4		GHM 2			IAU1970	Aitken
Aitken A	13	-14.00	173.70	6.5	6500	10.79	10.92	0.00	2.87		2.61	2.110	3.64	0.00	0.49	3.44		0.00	0.00	0.00	0.05	0.16	260.00	32.50	9.63	4.06	2.08	15.90	38.63	42.40	13.11	15.43	13.01	25.89	16.49	19.26	23.93	11.85	0.00	1.09	0.00	1.35	1.41							AW82	Aitken A
Aitken C	74	-14.00	175.80	37.0	37000	63.64	58.25	42.81	40.41		3.81	2.772	19.42	4948.83	1.31	17.06		0.00	16.60	111.65	0.17	0.51	336.20	42.02	12.45	5.25	2.69	164.02	559.71	611.21	595.70	88.78	71.01	179.78	101.01	119.42	150.95	104.17	6.49	5.82	11.39	11.80	888.26	pre-Nectarian	1		W&B09			AW82	Aitken C
Aitken G	7	-16.80	174.20	3.5	3500	5.81	5.88	0.00	0.96		1.40	1.178	1.96	13.72	0.26	1.84		0.00	0.00	0.00	0.04	0.11	140.00	17.50	5.19	2.19	1.12	2.44	8.90	9.79	2.01	8.28	7.11	12.99	7.44	8.44	10.06	5.46	0.00	0.59	0.00	0.61	0.13							AW82	Aitken G
Aitken N	7	-17.70	172.70	3.5	3500	5.81	5.88	0.00	0.96		1.40	1.178	1.96	13.72	0.26	1.84		0.00	0.00	0.00	0.04	0.11	140.00	17.50	5.19	2.19	1.12	2.44	8.90	9.79	2.01	8.28	7.11	12.99	7.44	8.44	10.06	5.46	0.00	0.59	0.00	0.61	0.13							AW82	Aitken N
Aitken Y	35	-12.00	173.20	17.5	17500	30.10	30.82	21.27	15.86		3.04	2.106	10.27	877.76	0.97	9.12		0.66	6.50	21.66	0.10	0.31	193.19	24.15	7.16	3.02	1.55	49.78	228.69	250.29	148.82	41.80	34.19	78.06	40.78	46.96	57.20	40.86	3.43	3.08	4.15	5.18	76.64	Nectarian	2		PC			AW82	Aitken Y
Aitken Z	33	-15.10	173.30	16.5	16500	28.38	29.32	20.13	14.74		2.99	2.068	9.77	766.20	0.95	8.69		0.59	5.98	19.05	0.10	0.30	184.96	23.12	6.85	2.89	1.48	44.65	209.93	229.80	131.44	39.40	32.29	73.10	37.98	43.64	53.00	37.96	3.27	2.93	3.75	4.86	63.21	Upper Imbrian	4		W&B09			AW82	Aitken Z
Akis	2	20.00	-31.80	1.0	1000	1.66	1.68	0.00	0.11		0.39	0.362	0.56	0.32	0.07	0.52		0.00	0.00	0.00	0.02	0.05	40.00	5.00	1.48	0.63	0.32	0.03	0.25	0.28	0.02	2.35	2.09	3.22	1.49	1.59	1.74	1.14	0.00	0.17	0.00	0.12	0.00							IAU1976	Akis
Alan	2	-10.90	-6.10	1.0	1000	1.66	1.68	0.00	0.11		0.39	0.362	0.56	0.32	0.07	0.52		0.00	0.00	0.00	0.02	0.05	40.00	5.00	1.48	0.63	0.32	0.03	0.25	0.28	0.02	2.35	2.09	3.22	1.49	1.59	1.74	1.14	0.00	0.17	0.00	0.12	0.00							IAU1976	Alan
Al-Bakri	12	14.30	20.20	6.0	6000	9.96	10.08	0.00	2.49		2.41	1.957	3.36	69.12	0.45	3.17		0.00	0.00	0.00	0.05	0.15	240.00	30.00	8.89	3.75	1.92	12.66	32.42	35.59	10.44	14.24	12.03	23.68	14.88	17.31	21.39	10.72	0.00	1.01	0.00	1.22	1.04							IAU1976	Al-Bakri
Albategnius	114	-11.70	4.30	57.0	57000	98.04	84.10	64.12	69.33	3.20	4.34	2.895	28.03	13428.49	1.56	24.48		0.00	26.96	287.65	0.00	0.00	462.89	57.86	17.14	7.23	3.70	285.02	819.27	893.48	1158.21	137.12	108.26	290.99	170.50	204.66	264.28	178.79	9.37	8.41	18.23	18.96	3653.44	Nectarian	2	Partly covered by Imbrian ejecta 	GHM 1 PC			VL1645  R1651	Albategnius
Albategnius A	7	-8.90	3.20	3.5	3500	5.81	5.88	0.00	0.96		1.40	1.178	1.96	13.72	0.26	1.84		0.00	0.00	0.00	0.04	0.11	140.00	17.50	5.19	2.19	1.12	2.44	8.90	9.79	2.01	8.28	7.11	12.99	7.44	8.44	10.06	5.46	0.00	0.59	0.00	0.61	0.13							NLF?	Albategnius A
Albategnius B	20	-10.00	4.00	10.0	10000	17.20	19.16	12.61	7.89	1.35	2.57	1.776	6.39	240.97	0.78	5.71		0.22	2.61	6.36	0.07	0.22	127.68	15.96	4.73	2.00	1.02	15.96	91.55	100.37	41.25	23.81	19.80	41.84	20.70	23.37	27.70	20.30	0.00	1.92	0.00	2.80	12.28							NLF?	Albategnius B
Albategnius C	6	-10.30	3.70	3.0	3000	4.98	5.04	0.00	0.73	1.35	1.20	1.019	1.68	8.64	0.22	1.57		0.00	0.00	0.00	0.03	0.10	120.00	15.00	4.44	1.88	0.96	1.47	5.96	6.55	1.22	7.09	6.12	10.94	6.10	6.87	8.11	4.51	0.00	0.50	0.00	0.50	0.07							NLF?	Albategnius C
Albategnius D	9	-11.30	7.10	4.5	4500	7.47	7.56	0.00	1.50		1.80	1.493	2.52	29.16	0.33	2.37		0.00	0.00	0.00	0.04	0.13	180.00	22.50	6.67	2.81	1.44	5.38	16.65	18.29	4.44	10.66	9.08	17.19	10.28	11.79	14.30	7.48	0.00	0.76	0.00	0.84	0.34							NLF?	Albategnius D
Albategnius E	14	-12.90	6.40	7.0	7000	11.62	11.76	0.00	3.27	1.35	2.82	2.262	3.92	0.00	0.52	3.70		0.00	0.00	0.00	0.06	0.17	280.00	35.00	10.37	4.38	2.24	19.55	45.25	49.66	16.13	16.63	13.98	28.12	18.14	21.26	26.54	13.00	0.00	1.18	0.00	1.49	1.88							NLF?	Albategnius E
Albategnius G	15	-9.40	1.90	7.5	7500	12.45	15.00	9.63	3.69	1.75	2.36	2.414	5.00	0.00	0.56	3.97		0.00	0.00	0.00	0.06	0.18	300.00	37.50	11.11	4.69	2.40	23.62	52.24	57.32	19.48	17.82	14.96	30.36	14.61	16.33	19.08	14.17	0.00	1.50	0.00	2.04	4.79							NLF?	Albategnius G
Albategnius H	11	-9.70	5.20	5.5	5500	9.13	9.24	0.00	2.14	2.44	2.21	1.803	3.08	53.24	0.41	2.90		0.00	0.00	0.00	0.05	0.15	220.00	27.50	8.15	3.44	1.76	9.83	26.66	29.28	8.11	13.05	11.05	21.49	13.30	15.41	18.94	9.62	0.00	0.92	0.00	1.09	0.74							NLF?	Albategnius H
Albategnius J	7	-11.10	6.20	3.5	3500	5.81	5.88	0.00	0.96	0.97	1.40	1.178	1.96	13.72	0.26	1.84		0.00	0.00	0.00	0.04	0.11	140.00	17.50	5.19	2.19	1.12	2.44	8.90	9.79	2.01	8.28	7.11	12.99	7.44	8.44	10.06	5.46	0.00	0.59	0.00	0.61	0.13							NLF?	Albategnius J
Albategnius K	10	-9.90	2.00	5.0	5000	8.30	8.40	0.00	1.80		2.01	1.648	2.80	40.00	0.37	2.64		0.00	0.00	0.00	0.05	0.14	200.00	25.00	7.41	3.13	1.60	7.41	21.39	23.49	6.11	11.85	10.07	19.33	11.77	13.57	16.57	8.54	0.00	0.84	0.00	0.96	0.51							NLF?	Albategnius K
Albategnius L	8	-12.10	6.30	4.0	4000	6.64	6.72	0.00	1.22	1.41	1.60	1.336	2.24	20.48	0.30	2.10		0.00	0.00	0.00	0.04	0.12	160.00	20.00	5.93	2.50	1.28	3.73	12.48	13.71	3.08	9.47	8.10	15.07	8.83	10.08	12.13	6.46	0.00	0.67	0.00	0.72	0.22							NLF?	Albategnius L
Albategnius M	9	-8.90	4.20	4.5	4500	7.47	7.56	0.00	1.50	1.51	1.80	1.493	2.52	29.16	0.33	2.37		0.00	0.00	0.00	0.04	0.13	180.00	22.50	6.67	2.81	1.44	5.38	16.65	18.29	4.44	10.66	9.08	17.19	10.28	11.79	14.30	7.48	0.00	0.76	0.00	0.84	0.34							NLF?	Albategnius M
Albategnius N	9	-9.80	4.50	4.5	4500	7.47	7.56	0.00	1.50	1.24	1.80	1.493	2.52	29.16	0.33	2.37		0.00	0.00	0.00	0.04	0.13	180.00	22.50	6.67	2.81	1.44	5.38	16.65	18.29	4.44	10.66	9.08	17.19	10.28	11.79	14.30	7.48	0.00	0.76	0.00	0.84	0.34							NLF?	Albategnius N
Albategnius O	5	-13.20	4.20	2.5	2500	4.15	4.20	0.00	0.53		1.00	0.859	1.40	5.00	0.18	1.31		0.00	0.00	0.00	0.03	0.09	100.00	12.50	3.70	1.56	0.80	0.80	3.64	4.01	0.66	5.90	5.12	8.93	4.83	5.39	6.28	3.59	0.00	0.42	0.00	0.39	0.04							NLF?	Albategnius O
Albategnius P	5	-12.90	4.50	2.5	2500	4.15	4.20	0.00	0.53		1.00	0.859	1.40	5.00	0.18	1.31		0.00	0.00	0.00	0.03	0.09	100.00	12.50	3.70	1.56	0.80	0.80	3.64	4.01	0.66	5.90	5.12	8.93	4.83	5.39	6.28	3.59	0.00	0.42	0.00	0.39	0.04							NLF?	Albategnius P
Albategnius S	6	-13.30	6.10	3.0	3000	4.98	5.04	0.00	0.73	0.77	1.20	1.019	1.68	8.64	0.22	1.57		0.00	0.00	0.00	0.03	0.10	120.00	15.00	4.44	1.88	0.96	1.47	5.96	6.55	1.22	7.09	6.12	10.94	6.10	6.87	8.11	4.51	0.00	0.50	0.00	0.50	0.07							NLF?	Albategnius S
Albategnius T	9	-12.60	6.10	4.5	4500	7.47	7.56	0.00	1.50	1.69	1.80	1.493	2.52	29.16	0.33	2.37		0.00	0.00	0.00	0.04	0.13	180.00	22.50	6.67	2.81	1.44	5.38	16.65	18.29	4.44	10.66	9.08	17.19	10.28	11.79	14.30	7.48	0.00	0.76	0.00	0.84	0.34							NLF?	Albategnius T
Al-Biruni	77	17.90	92.50	38.5	38500	66.22	60.25	44.43	42.47		3.86	2.783	20.08	5424.64	1.34	17.64		0.00	17.37	121.80	0.18	0.53	346.23	43.28	12.82	5.41	2.77	173.19	581.74	635.19	635.52	92.40	73.82	187.93	105.99	125.48	158.93	109.48	6.71	6.02	11.92	12.32	1011.63	Nectarian	2	Older than Crisium Basin 	PC			IAU1970	Al-Biruni
Al-Biruni C	9	18.40	93.00	4.5	4500	7.47	7.56	0.00	1.50		1.80	1.493	2.52	29.16	0.33	2.37		0.00	0.00	0.00	0.04	0.13	180.00	22.50	6.67	2.81	1.44	5.38	16.65	18.29	4.44	10.66	9.08	17.19	10.28	11.79	14.30	7.48	0.00	0.76	0.00	0.84	0.34							AW82	Al-Biruni C
Alden	104	-23.60	110.80	52.0	52000	89.44	77.78	58.85	61.82		4.23	2.868	25.93	10862.35	1.51	22.68		0.00	24.37	235.26	0.00	0.00	432.48	54.06	16.02	6.76	3.46	255.16	760.65	829.78	1012.40	125.03	98.98	262.70	152.55	182.53	234.63	159.40	8.67	7.78	16.56	17.14	2705.34	Nectarian	2		PC			IAU1970	Alden
Alden B	17	-20.50	112.60	8.5	8500	14.11	16.68	10.83	4.60		2.45	2.716	5.56	0.00	0.73	4.99		0.16	1.83	4.46	0.06	0.19	113.21	14.15	4.19	1.77	0.91	10.98	67.19	73.69	27.21	20.22	16.90	34.91	17.00	19.09	22.44	16.57	0.00	1.67	0.00	2.34	7.21							AW82	Alden B
Alden C	50	-22.50	111.40	25.0	25000	43.00	41.74	29.68	24.77		3.39	2.347	13.91	2000.77	1.12	12.29		1.33	10.38	47.31	0.13	0.40	251.54	31.44	9.32	3.93	2.01	91.67	365.49	399.58	300.66	59.84	48.43	116.15	62.82	73.25	90.82	63.81	4.65	4.17	7.03	7.67	246.24	Nectarian	2		PC			AW82	Alden C
Alden E	28	-23.20	112.40	14.0	14000	24.08	25.50	17.26	12.00		2.85	1.968	8.50	524.22	0.89	7.57		0.43	4.68	13.29	0.09	0.27	163.78	20.47	6.07	2.56	1.31	32.51	163.17	178.70	91.70	33.40	27.50	60.87	31.12	35.55	42.84	30.91	2.84	2.55	2.74	4.05	36.92							AW82	Alden E
Alden V	19	-22.50	110.10	9.5	9500	16.34	18.34	12.02	5.60		2.53	1.749	6.11	214.04	0.76	5.47		0.20	2.35	5.68	0.07	0.21	122.93	15.37	4.55	1.92	0.98	14.21	83.21	91.24	36.25	22.61	18.84	39.52	19.46	21.92	25.92	19.04	0.00	1.83	0.00	2.65	10.38							AW82	Alden V
Alder	77	-48.60	-177.40	38.5	38500	66.22	60.25	44.43	42.47		3.86	2.783	20.08	5424.64	1.34	17.64		0.00	17.37	121.80	0.18	0.53	346.23	43.28	12.82	5.41	2.77	173.19	581.74	635.19	635.52	92.40	73.82	187.93	105.99	125.48	158.93	109.48	6.71	6.02	11.92	12.32	1011.63	Lower Imbrian	3		GHM 2			IAU1979	Alder
Alder E	16	-47.60	172.30	8.0	8000	13.28	15.85	10.23	4.14		2.41	2.565	5.28	0.00	0.60	4.24		0.00	0.00	0.00	0.06	0.19	108.25	13.53	4.01	1.69	0.87	9.50	59.56	65.34	23.18	19.02	15.93	32.63	15.80	17.70	20.74	15.36	0.00	1.58	0.00	2.19	5.92							AW82	Alder E
Aldrin	3	1.40	22.10	1.5	1500	2.49	2.52	0.00	0.22		0.59	0.531	0.84	1.08	0.11	0.78		0.00	0.00	0.00	0.02	0.06	60.00	7.50	2.22	0.94	0.48	0.13	0.85	0.93	0.11	3.53	3.11	5.05	2.50	2.73	3.07	1.90	0.00	0.25	0.00	0.20	0.00							IAU1970	Aldrin
Alekhin	70	-68.20	-131.30	35.0	35000	60.20	55.56	40.65	37.70		3.75	2.757	18.52	4352.65	1.29	16.29		0.00	15.56	98.86	0.16	0.49	322.65	40.33	11.95	5.04	2.58	151.81	529.59	578.41	543.44	83.95	67.26	168.99	94.44	111.42	140.46	97.18	6.19	5.56	10.68	11.10	740.57	pre-Nectarian	1		W&B09			IAU1970	Alekhin
Alekhin E	38	-67.20	-124.10	19.0	19000	32.68	33.05	22.97	17.58		3.12	2.159	11.02	1061.40	1.01	9.77		0.78	7.27	25.94	0.11	0.33	205.31	25.66	7.60	3.21	1.64	57.74	256.71	280.89	176.33	45.41	37.05	85.55	45.05	52.03	63.64	45.28	3.68	3.31	4.74	5.67	100.31							AW82	Alekhin E
Alexander	81	40.30	13.50	40.5	40500	69.66	62.90	46.59	45.24		3.92	2.797	20.97	6097.86	1.36	18.40		0.00	18.41	136.09	0.18	0.54	359.46	44.93	13.31	5.62	2.88	185.41	610.39	666.37	689.38	97.23	77.56	198.84	112.70	133.66	169.71	116.63	7.01	6.29	12.62	13.03	1193.98	pre-Nectarian	1		W&B09			H1647   NLF	Alexander
Alexander A	4	40.70	14.90	2.0	2000	3.32	3.36	0.00	0.36	0.63	0.79	0.696	1.12	2.56	0.15	1.04		0.00	0.00	0.00	0.02	0.07	80.00	10.00	2.96	1.25	0.64	0.37	1.95	2.15	0.31	4.72	4.12	6.96	3.62	4.00	4.59	2.72	0.00	0.34	0.00	0.30	0.02							NLF?	Alexander A
